date,code,open,high,low,close,volume,money,open_interest
2023-03-31 15:00:00,IM2304.CCFX,6861.4,6875.0,6855.0,6873.8,7468.0,10255329720.0,43321.0
2023-04-03 10:30:00,IM2304.CCFX,6885.0,6914.4,6880.0,6907.8,9051.0,12494339520.0,40707.0
2023-04-03 11:30:00,IM2304.CCFX,6906.4,6916.8,6891.0,6916.8,5589.0,7715963720.0,40710.0
2023-04-03 14:00:00,IM2304.CCFX,6917.4,6925.6,6910.0,6923.4,4826.0,6676577440.0,41849.0
2023-04-03 15:00:00,IM2304.CCFX,6923.4,6959.8,6921.4,6940.0,8478.0,11775321280.0,44490.0
2023-04-04 10:30:00,IM2304.CCFX,6946.4,6954.8,6926.0,6935.2,7721.0,10715812360.0,40650.0
2023-04-04 11:30:00,IM2304.CCFX,6934.8,6940.8,6909.0,6939.0,5607.0,7765084800.0,39547.0
2023-04-04 14:00:00,IM2304.CCFX,6939.0,6943.0,6907.6,6921.8,5195.0,7197774680.0,40059.0
2023-04-04 15:00:00,IM2304.CCFX,6922.0,6952.0,6908.8,6950.2,5910.0,8197720200.0,41324.0
2023-04-06 10:30:00,IM2304.CCFX,6920.0,6964.6,6918.0,6952.8,9114.0,12657358960.0,37870.0
2023-04-06 11:30:00,IM2304.CCFX,6953.2,6956.8,6931.8,6954.4,4919.0,6834065920.0,37875.0
2023-04-06 14:00:00,IM2304.CCFX,6953.6,6966.4,6945.4,6948.6,4419.0,6146657240.0,38771.0
2023-04-06 15:00:00,IM2304.CCFX,6949.2,6967.0,6938.4,6959.4,5460.0,7594219320.0,40626.0
2023-04-07 10:30:00,IM2304.CCFX,6973.0,7012.8,6961.4,7012.8,8974.0,12533174960.0,36685.0
2023-04-07 11:30:00,IM2304.CCFX,7013.0,7019.4,6991.6,7013.6,5386.0,7547337600.0,36005.0
2023-04-07 14:00:00,IM2304.CCFX,7013.4,7032.0,7008.2,7021.6,4260.0,5981477520.0,36775.0
2023-04-07 15:00:00,IM2304.CCFX,7022.0,7033.8,7014.6,7026.2,6289.0,8836357080.0,38854.0
2023-04-10 10:30:00,IM2304.CCFX,7038.0,7047.6,6997.0,7017.8,8746.0,12282068760.0,35651.0
2023-04-10 11:30:00,IM2304.CCFX,7018.4,7019.8,6983.8,6989.8,7324.0,10251175760.0,36073.0
2023-04-10 14:00:00,IM2304.CCFX,6988.0,6992.8,6971.0,6984.0,5145.0,7184492160.0,38033.0
2023-04-10 15:00:00,IM2304.CCFX,6983.8,6983.8,6953.2,6971.0,7538.0,10505047040.0,41154.0
2023-04-11 10:30:00,IM2304.CCFX,6981.4,6983.2,6948.0,6976.0,9731.0,13556491680.0,36837.0
2023-04-11 11:30:00,IM2304.CCFX,6977.2,6990.8,6950.8,6954.4,5557.0,7751600320.0,36476.0
2023-04-11 14:00:00,IM2304.CCFX,6953.8,6961.2,6946.0,6950.4,4652.0,6470195200.0,37311.0
2023-04-11 15:00:00,IM2304.CCFX,6950.6,6975.6,6950.6,6972.4,4875.0,6792900080.0,38734.0
2023-04-12 10:30:00,IM2304.CCFX,6979.0,7001.4,6970.2,6984.4,9199.0,12855591560.0,34697.0
2023-04-12 11:30:00,IM2304.CCFX,6985.0,7009.6,6976.0,7008.4,4918.0,6878413320.0,34436.0
2023-04-12 14:00:00,IM2304.CCFX,7008.0,7012.0,6987.8,6992.8,4606.0,6446309480.0,35366.0
2023-04-12 15:00:00,IM2304.CCFX,6993.6,7007.0,6988.2,7002.2,4624.0,6474885640.0,36965.0
2023-04-13 10:30:00,IM2304.CCFX,6995.0,7011.2,6969.4,6977.8,10050.0,14050133800.0,33562.0
2023-04-13 11:30:00,IM2304.CCFX,6978.0,7008.4,6972.4,7006.6,4930.0,6891560760.0,34031.0
2023-04-13 14:00:00,IM2304.CCFX,7007.4,7008.8,6959.0,6972.8,7442.0,10383969200.0,36017.0
2023-04-13 15:00:00,IM2304.CCFX,6972.8,6984.0,6961.0,6967.0,6393.0,8912424000.0,38797.0
2023-04-14 10:30:00,IM2304.CCFX,6978.2,7015.8,6951.0,6964.2,12793.0,17881368480.0,34083.0
2023-04-14 11:30:00,IM2304.CCFX,6964.6,6994.0,6953.6,6992.2,6211.0,8665036240.0,33863.0
2023-04-14 14:00:00,IM2304.CCFX,6992.4,7008.0,6990.6,7006.0,5694.0,7970841320.0,34812.0
2023-04-14 15:00:00,IM2304.CCFX,7006.8,7013.8,6997.6,7004.2,6671.0,9346485120.0,37198.0
2023-04-17 10:30:00,IM2304.CCFX,6999.6,7021.8,6989.0,7011.2,10472.0,14672041400.0,32966.0
2023-04-17 11:30:00,IM2304.CCFX,7011.0,7013.6,6988.8,6999.8,5128.0,7180131040.0,31997.0
2023-04-17 14:00:00,IM2304.CCFX,7001.8,7008.6,6987.2,6988.6,4773.0,6678634080.0,32199.0
2023-04-17 15:00:00,IM2304.CCFX,6988.6,7012.4,6985.0,7009.6,6921.0,9696928920.0,32914.0
2023-04-18 10:30:00,IM2304.CCFX,6995.0,7006.0,6962.0,6970.4,12088.0,16869707680.0,29055.0
2023-04-18 11:30:00,IM2304.CCFX,6970.2,6977.6,6955.4,6969.2,4245.0,5915320680.0,28295.0
2023-04-18 14:00:00,IM2304.CCFX,6971.0,7006.2,6969.4,6998.0,6260.0,8753875840.0,29013.0
2023-04-18 15:00:00,IM2304.CCFX,6998.6,7000.6,6975.4,6980.2,5987.0,8364890400.0,29929.0
2023-04-19 10:30:00,IM2304.CCFX,6973.6,6998.4,6973.2,6979.8,7401.0,10339798280.0,24952.0
2023-04-19 11:30:00,IM2304.CCFX,6979.8,7000.0,6974.4,7000.0,4558.0,6367948240.0,22871.0
2023-04-19 14:00:00,IM2304.CCFX,6999.0,7002.2,6970.6,6971.6,5028.0,7027197360.0,21887.0
2023-04-19 15:00:00,IM2304.CCFX,6971.6,6977.2,6945.8,6955.2,6516.0,9067995480.0,22714.0
2023-04-20 10:30:00,IM2304.CCFX,6949.8,6951.4,6915.6,6921.0,8451.0,11722464560.0,17632.0
2023-04-20 11:30:00,IM2304.CCFX,6921.2,6942.8,6919.0,6934.0,3827.0,5305864560.0,16114.0
2023-04-20 14:00:00,IM2304.CCFX,6934.0,6941.8,6926.6,6931.4,3513.0,4871471640.0,15192.0
2023-04-20 15:00:00,IM2304.CCFX,6930.4,6963.0,6930.4,6955.8,4941.0,6865733000.0,14165.0
2023-04-21 10:30:00,IM2304.CCFX,6950.0,6958.4,6898.4,6902.0,6024.0,8353888560.0,9198.0
2023-04-21 11:30:00,IM2304.CCFX,6899.8,6909.2,6833.6,6835.6,4054.0,5578976800.0,7053.0
2023-04-21 14:00:00,IM2304.CCFX,6834.4,6845.8,6808.2,6832.8,2087.0,2850472680.0,5946.0
2023-04-21 15:00:00,IM2304.CCFX,6830.4,6835.8,6812.2,6813.4,1299.0,1771222120.0,4950.0
2023-04-24 10:30:00,IM2305.CCFX,6772.8,6775.4,6711.4,6737.2,12750.0,17190750040.0,43089.0
2023-04-24 11:30:00,IM2305.CCFX,6736.0,6759.4,6727.2,6756.0,5409.0,7293414720.0,42298.0
2023-04-24 14:00:00,IM2305.CCFX,6756.0,6758.2,6710.6,6719.0,6316.0,8499800280.0,42749.0
2023-04-24 15:00:00,IM2305.CCFX,6719.6,6726.8,6690.2,6722.2,8847.0,11870345880.0,45277.0
2023-04-25 10:30:00,IM2305.CCFX,6705.0,6716.2,6616.4,6638.0,15838.0,21136525960.0,44043.0
2023-04-25 11:30:00,IM2305.CCFX,6637.4,6648.0,6588.0,6602.0,10074.0,13339181720.0,46439.0
2023-04-25 14:00:00,IM2305.CCFX,6601.0,6602.0,6523.4,6569.6,9769.0,12809655600.0,51348.0
2023-04-25 15:00:00,IM2305.CCFX,6569.2,6616.8,6565.2,6612.0,7875.0,10389860880.0,55370.0
2023-04-26 10:30:00,IM2305.CCFX,6596.6,6658.8,6589.8,6618.4,16364.0,21711502040.0,49282.0
2023-04-26 11:30:00,IM2305.CCFX,6618.6,6648.2,6595.4,6625.8,9060.0,11997838720.0,48747.0
2023-04-26 14:00:00,IM2305.CCFX,6625.6,6665.0,6618.2,6658.0,6744.0,8965194200.0,48978.0
2023-04-26 15:00:00,IM2305.CCFX,6658.0,6661.0,6617.6,6629.0,6418.0,8513665040.0,51289.0
2023-04-27 10:30:00,IM2305.CCFX,6601.2,6655.4,6601.2,6641.0,9951.0,13199293160.0,47670.0
2023-04-27 11:30:00,IM2305.CCFX,6641.6,6648.6,6615.0,6616.6,5207.0,6904302160.0,47280.0
2023-04-27 14:00:00,IM2305.CCFX,6615.6,6689.2,6612.4,6675.6,10521.0,14007704080.0,49235.0
2023-04-27 15:00:00,IM2305.CCFX,6677.0,6680.8,6622.2,6647.6,9567.0,12715236640.0,53182.0
2023-04-28 10:30:00,IM2305.CCFX,6650.0,6699.4,6647.6,6696.6,11056.0,14776636360.0,48748.0
2023-04-28 11:30:00,IM2305.CCFX,6696.6,6709.4,6683.0,6707.4,5575.0,7467206640.0,47223.0
2023-04-28 14:00:00,IM2305.CCFX,6706.2,6721.6,6697.8,6702.8,6115.0,8205546280.0,47193.0
2023-04-28 15:00:00,IM2305.CCFX,6702.6,6743.0,6700.4,6738.4,7314.0,9834905640.0,48065.0
2023-05-04 10:30:00,IM2305.CCFX,6723.0,6747.2,6711.6,6721.6,9089.0,12232775760.0,45105.0
2023-05-04 11:30:00,IM2305.CCFX,6721.6,6723.6,6689.0,6700.4,4606.0,6175116640.0,44523.0
2023-05-04 14:00:00,IM2305.CCFX,6700.6,6710.0,6696.8,6708.6,2908.0,3898026520.0,44509.0
2023-05-04 15:00:00,IM2305.CCFX,6709.4,6730.0,6709.0,6725.2,4267.0,5736880160.0,45667.0
2023-05-05 10:30:00,IM2305.CCFX,6722.6,6724.6,6625.4,6628.0,12872.0,17178311600.0,42530.0
2023-05-05 11:30:00,IM2305.CCFX,6627.8,6642.4,6607.8,6620.4,7990.0,10581514480.0,44212.0
2023-05-05 14:00:00,IM2305.CCFX,6620.4,6641.2,6614.2,6634.4,3880.0,5144500840.0,45125.0
2023-05-05 15:00:00,IM2305.CCFX,6635.0,6653.0,6630.4,6650.0,5590.0,7429724920.0,47529.0
2023-05-08 10:30:00,IM2305.CCFX,6660.0,6692.6,6659.2,6686.4,9769.0,13043661520.0,42707.0
2023-05-08 11:30:00,IM2305.CCFX,6686.4,6697.2,6657.0,6682.4,6743.0,9001883200.0,42437.0
2023-05-08 14:00:00,IM2305.CCFX,6682.2,6720.6,6682.2,6702.6,5335.0,7150621160.0,43083.0
2023-05-08 15:00:00,IM2305.CCFX,6702.6,6708.0,6684.2,6687.8,5302.0,7099509000.0,44055.0
2023-05-09 10:30:00,IM2305.CCFX,6687.8,6693.4,6652.0,6682.2,10874.0,14514142920.0,40640.0
2023-05-09 11:30:00,IM2305.CCFX,6681.2,6703.2,6673.8,6674.0,5400.0,7226714400.0,41061.0
2023-05-09 14:00:00,IM2305.CCFX,6673.6,6680.0,6626.8,6637.0,6880.0,9161355120.0,42963.0
2023-05-09 15:00:00,IM2305.CCFX,6637.0,6641.0,6611.6,6613.6,8131.0,10775061640.0,46861.0
2023-05-10 10:30:00,IM2305.CCFX,6613.8,6633.0,6603.0,6611.8,10403.0,13769520240.0,42801.0
2023-05-10 11:30:00,IM2305.CCFX,6611.8,6616.8,6580.8,6596.8,6324.0,8347732680.0,42165.0
2023-05-10 14:00:00,IM2305.CCFX,6597.2,6658.0,6595.0,6617.2,8578.0,11374596720.0,43523.0
2023-05-10 15:00:00,IM2305.CCFX,6618.2,6628.6,6589.0,6624.4,6795.0,8987853000.0,45489.0
2023-05-11 10:30:00,IM2305.CCFX,6631.4,6655.0,6615.0,6630.6,9208.0,12211295240.0,41290.0
2023-05-11 11:30:00,IM2305.CCFX,6631.4,6649.4,6627.8,6636.6,4040.0,5363504040.0,40531.0
2023-05-11 14:00:00,IM2305.CCFX,6637.6,6640.6,6616.6,6627.8,3660.0,4851534360.0,40453.0
2023-05-11 15:00:00,IM2305.CCFX,6627.2,6632.2,6612.0,6615.6,4483.0,5935679400.0,41260.0
2023-05-12 10:30:00,IM2305.CCFX,6604.6,6639.8,6554.4,6566.2,12292.0,16235912880.0,37992.0
2023-05-12 11:30:00,IM2305.CCFX,6566.2,6588.4,6557.6,6577.0,5142.0,6761597520.0,38854.0
2023-05-12 14:00:00,IM2305.CCFX,6577.6,6582.4,6529.4,6548.0,5862.0,7681451360.0,40421.0
2023-05-12 15:00:00,IM2305.CCFX,6546.6,6561.0,6528.8,6538.6,5993.0,7846038560.0,42154.0
2023-05-15 10:30:00,IM2305.CCFX,6542.2,6552.2,6506.0,6510.8,9864.0,12891097960.0,36937.0
2023-05-15 11:30:00,IM2305.CCFX,6510.4,6515.8,6469.2,6491.2,6841.0,8882541640.0,36149.0
2023-05-15 14:00:00,IM2305.CCFX,6491.4,6543.8,6483.6,6542.2,8617.0,11221451280.0,35505.0
2023-05-15 15:00:00,IM2305.CCFX,6542.4,6586.0,6535.8,6577.2,8080.0,10610876520.0,36453.0
2023-05-16 10:30:00,IM2305.CCFX,6587.0,6587.0,6521.2,6542.6,11648.0,15253725440.0,30429.0
2023-05-16 11:30:00,IM2305.CCFX,6542.0,6547.2,6526.8,6544.2,4840.0,6327890120.0,29284.0
2023-05-16 14:00:00,IM2305.CCFX,6544.0,6546.0,6506.0,6510.8,4602.0,6008846200.0,29654.0
2023-05-16 15:00:00,IM2305.CCFX,6510.6,6529.4,6497.0,6519.2,6639.0,8648450520.0,31028.0
2023-05-17 10:30:00,IM2305.CCFX,6505.0,6559.6,6505.0,6546.2,10194.0,13313910600.0,25677.0
2023-05-17 11:30:00,IM2305.CCFX,6545.4,6566.0,6533.2,6548.6,4674.0,6122518640.0,24581.0
2023-05-17 14:00:00,IM2305.CCFX,6548.2,6550.2,6517.2,6527.0,4597.0,6004908320.0,24448.0
2023-05-17 15:00:00,IM2305.CCFX,6527.2,6556.6,6521.4,6544.8,6175.0,8082014240.0,24501.0
2023-05-18 10:30:00,IM2305.CCFX,6565.0,6591.0,6554.2,6578.0,8178.0,10743709240.0,19043.0
2023-05-18 11:30:00,IM2305.CCFX,6578.0,6589.8,6571.0,6587.2,4266.0,5615746560.0,16727.0
2023-05-18 14:00:00,IM2305.CCFX,6587.8,6592.6,6548.2,6553.4,4131.0,5431441680.0,15697.0
2023-05-18 15:00:00,IM2305.CCFX,6551.6,6583.2,6550.8,6578.6,3919.0,5151851280.0,15111.0
2023-05-19 10:30:00,IM2305.CCFX,6569.0,6578.2,6538.8,6578.2,6087.0,7988011040.0,10006.0
2023-05-19 11:30:00,IM2305.CCFX,6577.6,6624.2,6564.8,6619.0,3304.0,4355527400.0,7667.0
2023-05-19 14:00:00,IM2305.CCFX,6619.0,6621.4,6592.2,6602.0,1557.0,2056415560.0,6571.0
2023-05-19 15:00:00,IM2305.CCFX,6601.8,6604.0,6596.2,6601.2,1193.0,1574885040.0,5697.0
2023-05-22 10:30:00,IM2306.CCFX,6585.2,6599.6,6550.8,6590.8,11535.0,15156297720.0,89587.0
2023-05-22 11:30:00,IM2306.CCFX,6589.6,6596.0,6561.4,6562.0,8041.0,10580243400.0,88031.0
2023-05-22 14:00:00,IM2306.CCFX,6561.8,6570.0,6531.8,6553.0,7046.0,9230663160.0,87704.0
